Size,Instance,Epsilon,Algorithm,Objective,TimeDev,IntentDev,Runtime
60,5,0.0001,Greedy,2674.0503409246885,26,26,0.004620552062988281
60,5,0.0001,SA,2730.095255070544,28,28,3.8728673458099365
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,3.079120635986328
60,5,0.0001,SA,2708.4376578713595,28,28,2.8877854347229004
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,2.5613951683044434
60,5,0.0001,SA,2714.3013904882205,28,28,3.7726926803588867
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,2.6936042308807373
60,5,0.0001,SA,2674.050340924689,26,26,2.716010332107544
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,2.6006999015808105
60,5,0.0001,SA,2694.689311385541,28,28,3.039987802505493
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,3.356860876083374
60,5,0.0001,SA,2713.398548276333,28,28,2.724456548690796
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,2.614398717880249
60,5,0.0001,SA,2674.050340924689,26,26,2.7721059322357178
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,3.57759690284729
60,5,0.0001,SA,2709.3921467607274,28,28,2.876465082168579
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,2.6441032886505127
60,5,0.0001,SA,2689.350454430861,28,28,2.760214328765869
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,2.976335287094116
60,5,0.0001,SA,2693.819575983905,27,27,3.556755781173706
60,5,0.0001,Adaptive SA,2674.050340924689,26,26,2.8024911880493164
60,6,0.0001,Greedy,2820.398611550711,26,26,0.004381656646728516
60,6,0.0001,SA,2928.0425662123625,29,29,2.7777106761932373
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,2.8311972618103027
60,6,0.0001,SA,2890.3190978357775,28,28,4.0355963706970215
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,2.6169190406799316
60,6,0.0001,SA,2939.038825217248,29,29,2.771315813064575
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,2.744661331176758
60,6,0.0001,SA,2896.6924115542606,28,28,3.4991536140441895
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,2.8571994304656982
60,6,0.0001,SA,2865.8376908251944,28,28,2.70306134223938
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,2.6056180000305176
60,6,0.0001,SA,2867.7975676297165,27,27,2.686375379562378
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,3.71270489692688
60,6,0.0001,SA,2917.447470406034,29,29,2.8502461910247803
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,2.740908145904541
60,6,0.0001,SA,2947.5973311190423,29,29,2.8088386058807373
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,3.3819239139556885
60,6,0.0001,SA,2916.44887769151,28,28,3.020887851715088
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,2.671760082244873
60,6,0.0001,SA,2847.781272668534,27,27,2.9565186500549316
60,6,0.0001,Adaptive SA,2820.398611550711,26,26,2.973034620285034
60,7,0.0001,Greedy,2656.8665694811275,26,26,0.006395101547241211
60,7,0.0001,SA,2688.7479512666346,28,28,3.6324033737182617
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,2.6631081104278564
60,7,0.0001,SA,2694.1809947181687,28,28,2.9992284774780273
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,2.8091399669647217
60,7,0.0001,SA,2656.866569481128,26,26,3.9957590103149414
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,2.694735288619995
60,7,0.0001,SA,2656.866569481128,26,26,2.734367609024048
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,2.622999668121338
60,7,0.0001,SA,2692.3559504597984,28,28,3.5540268421173096
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,2.852273464202881
60,7,0.0001,SA,2680.444429194343,27,27,2.7103066444396973
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,2.535076141357422
60,7,0.0001,SA,2656.866569481128,26,26,2.757580518722534
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,3.657792806625366
60,7,0.0001,SA,2678.4047494363535,27,27,2.7110447883605957
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,2.6906561851501465
60,7,0.0001,SA,2677.616080700499,27,27,2.7322356700897217
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,3.260385274887085
60,7,0.0001,SA,2656.866569481128,26,26,3.300821304321289
60,7,0.0001,Adaptive SA,2656.866569481128,26,26,2.5952000617980957
60,8,0.0001,Greedy,2763.784489567325,26,26,0.004709482192993164
60,8,0.0001,SA,2771.1134045328304,28,28,2.74802827835083
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,2.559540271759033
60,8,0.0001,SA,2763.784489567325,26,26,3.8112218379974365
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,2.534986972808838
60,8,0.0001,SA,2763.784489567325,26,26,2.722433090209961
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,2.60640549659729
60,8,0.0001,SA,2779.520706772405,27,27,3.520733594894409
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,3.097352981567383
60,8,0.0001,SA,2763.784489567325,26,26,2.6792750358581543
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,2.5215930938720703
60,8,0.0001,SA,2763.784489567325,26,26,2.6384241580963135
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,3.6776392459869385
60,8,0.0001,SA,2763.784489567325,26,26,2.6617400646209717
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,2.555659532546997
60,8,0.0001,SA,2763.784489567325,26,26,2.6030898094177246
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,2.813378095626831
60,8,0.0001,SA,2763.784489567325,26,26,3.396944284439087
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,2.4605343341827393
60,8,0.0001,SA,2763.784489567325,26,26,2.770634889602661
60,8,0.0001,Adaptive SA,2763.784489567325,26,26,2.5773837566375732
60,9,0.0001,Greedy,2721.25774547276,25,25,0.004457712173461914
60,9,0.0001,SA,2803.5133674218287,27,27,3.642794609069824
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,2.7515106201171875
60,9,0.0001,SA,2736.698412936057,26,26,2.6837246417999268
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,2.7113404273986816
60,9,0.0001,SA,2775.2547404989523,27,27,2.9981865882873535
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,3.4473884105682373
60,9,0.0001,SA,2767.4344744771456,27,27,2.768491268157959
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,2.6070659160614014
60,9,0.0001,SA,2775.0299550208647,27,27,2.8511879444122314
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,3.6328577995300293
60,9,0.0001,SA,2751.218832421338,26,26,2.816138505935669
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,2.602581739425659
60,9,0.0001,SA,2794.6617460515135,28,28,2.8390297889709473
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,2.9246251583099365
60,9,0.0001,SA,2780.454478320441,27,27,3.4910621643066406
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,2.6125218868255615
60,9,0.0001,SA,2745.7264873471063,26,26,2.815448045730591
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,2.626575469970703
60,9,0.0001,SA,2773.6110784616117,27,27,3.813746452331543
60,9,0.0001,Adaptive SA,2721.25774547276,25,25,2.729677438735962
60,10,0.0001,Greedy,2595.360128791712,23,23,0.0049936771392822266
60,10,0.0001,SA,2676.995756167753,25,25,2.738821029663086
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,2.6093196868896484
60,10,0.0001,SA,2713.917541099665,27,27,3.127194404602051
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,3.44502592086792
60,10,0.0001,SA,2725.3264261194804,26,26,2.748507261276245
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,2.534418821334839
60,10,0.0001,SA,2692.078673504861,26,26,2.6170153617858887
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,3.4099414348602295
60,10,0.0001,SA,2696.0846764050016,25,25,2.8373610973358154
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,2.646476984024048
60,10,0.0001,SA,2688.630171695816,26,26,2.8001863956451416
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,2.7780494689941406
60,10,0.0001,SA,2701.1024017340633,26,26,3.7018649578094482
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,2.5926570892333984
60,10,0.0001,SA,2699.1334947858945,27,27,2.717791795730591
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,2.600259780883789
60,10,0.0001,SA,2718.74990808531,26,26,3.634653329849243
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,2.7980480194091797
60,10,0.0001,SA,2682.064903705807,25,25,2.5844998359680176
60,10,0.0001,Adaptive SA,2595.3601287917127,23,23,2.620875358581543
40,1,0.001,Greedy,1845.6946490447406,14,14,0.00350189208984375
40,1,0.001,SA,1902.0856509656073,16,16,2.228905439376831
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,2.970719575881958
40,1,0.001,SA,1913.4538514400901,16,16,2.349766969680786
40,1,0.001,Adaptive SA,1870.169945310447,15,15,2.0039925575256348
40,1,0.001,SA,1901.7860420752681,16,16,2.3131301403045654
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,2.2679734230041504
40,1,0.001,SA,1845.6946490447408,14,14,2.457465410232544
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,2.7549421787261963
40,1,0.001,SA,1886.4644158923115,15,15,2.1772141456604004
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,2.0401618480682373
40,1,0.001,SA,1916.5122968944981,16,16,2.1791439056396484
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,1.9621098041534424
40,1,0.001,SA,1878.0443629439737,16,16,2.76151967048645
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,2.5616722106933594
40,1,0.001,SA,1885.378290877383,15,15,2.142442464828491
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,1.9820375442504883
40,1,0.001,SA,1867.1161204268499,15,15,2.152467727661133
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,1.9955410957336426
40,1,0.001,SA,1916.5122968944981,16,16,2.971059799194336
40,1,0.001,Adaptive SA,1845.6946490447408,14,14,2.423457384109497
40,2,0.001,Greedy,1897.2347077335858,14,14,0.005288124084472656
40,2,0.001,SA,1925.8948836128486,15,15,2.13765025138855
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,1.9389653205871582
40,2,0.001,SA,1930.435750374712,16,16,2.132770538330078
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,1.995856761932373
40,2,0.001,SA,1939.6407558133492,15,15,3.1931378841400146
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,2.1277503967285156
40,2,0.001,SA,1897.2347077335858,14,14,2.092587947845459
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,2.033567190170288
40,2,0.001,SA,1897.2347077335858,14,14,2.0505075454711914
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,2.105034351348877
40,2,0.001,SA,1907.732786446196,15,15,3.1734044551849365
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,2.0947959423065186
40,2,0.001,SA,1933.24421419802,15,15,2.158137083053589
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,2.077700138092041
40,2,0.001,SA,1945.929727887869,16,16,2.164844036102295
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,2.4878358840942383
40,2,0.001,SA,1897.2347077335858,14,14,2.67924427986145
40,2,0.001,Adaptive SA,1897.2347077335858,14,14,2.0684564113616943
40,2,0.001,SA,1945.8915980978454,16,16,2.2407443523406982
40,2,0.001,Adaptive SA,1904.096512663078,15,15,2.07412052154541
40,3,0.001,Greedy,1881.1950022351514,14,14,0.0036716461181640625
40,3,0.001,SA,1945.2276000416484,16,16,2.3297536373138428
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,2.9035775661468506
40,3,0.001,SA,1945.2276000416484,16,16,2.318965435028076
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,2.0183610916137695
40,3,0.001,SA,1909.087814014782,15,15,2.090524673461914
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,2.0284504890441895
40,3,0.001,SA,1910.677233511936,15,15,2.206540822982788
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,2.9866034984588623
40,3,0.001,SA,1887.714823766344,16,16,2.2570667266845703
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,1.9837377071380615
40,3,0.001,SA,1911.5416211355814,15,15,2.1267104148864746
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,1.993049144744873
40,3,0.001,SA,1945.2276000416484,16,16,2.441408157348633
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,2.8005383014678955
40,3,0.001,SA,1921.4397530456745,15,15,2.1061973571777344
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,2.055757999420166
40,3,0.001,SA,1916.2922376291806,15,15,2.239982843399048
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,2.052682876586914
40,3,0.001,SA,1917.0439686359168,16,16,2.7407562732696533
40,3,0.001,Adaptive SA,1881.1950022351514,14,14,2.4624345302581787
40,4,0.001,Greedy,1820.2518052258429,12,14,0.0035958290100097656
40,4,0.001,SA,1820.5933476444852,13,13,2.0774497985839844
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,1.9816617965698242
40,4,0.001,SA,1868.580745388278,15,17,2.1150224208831787
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,1.9833180904388428
40,4,0.001,SA,1871.575299509023,14,16,2.715965747833252
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,2.427626848220825
40,4,0.001,SA,1843.181350153733,13,15,2.1238956451416016
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,2.018118381500244
40,4,0.001,SA,1820.2518052258429,12,14,2.019015312194824
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,1.9972991943359375
40,4,0.001,SA,1865.1200557656339,15,15,2.8642163276672363
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,2.2709319591522217
40,4,0.001,SA,1870.9132736534282,14,16,2.1072025299072266
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,1.951033592224121
40,4,0.001,SA,1835.7458867651321,13,13,2.015403985977173
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,1.9638633728027344
40,4,0.001,SA,1857.1746822253458,14,16,2.912625789642334
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,2.344655990600586
40,4,0.001,SA,1878.0800123594329,15,15,2.219069480895996
40,4,0.001,Adaptive SA,1820.2518052258429,12,14,2.016956329345703
40,5,0.001,Greedy,1660.914085486605,13,13,0.003406047821044922
40,5,0.001,SA,1675.6559532137162,14,14,2.1310505867004395
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,1.9737801551818848
40,5,0.001,SA,1683.875637771639,14,14,3.178428888320923
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,1.960888385772705
40,5,0.001,SA,1673.045926788385,14,14,2.1414899826049805
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,1.9964110851287842
40,5,0.001,SA,1695.298825161039,15,15,2.15751051902771
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,2.1734635829925537
40,5,0.001,SA,1708.9217873184687,15,15,3.000215530395508
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,1.9759633541107178
40,5,0.001,SA,1660.9140854866052,13,13,2.04793643951416
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,1.986354112625122
40,5,0.001,SA,1660.9140854866052,13,13,2.151887893676758
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,2.3604319095611572
40,5,0.001,SA,1675.6872789519462,14,14,2.7953996658325195
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,1.9907422065734863
40,5,0.001,SA,1689.8132949348967,15,15,2.084486722946167
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,1.9757540225982666
40,5,0.001,SA,1685.7661832634315,14,14,2.1632728576660156
40,5,0.001,Adaptive SA,1660.9140854866052,13,13,2.5111966133117676
40,6,0.001,Greedy,2011.0727802275815,14,14,0.004715442657470703
40,6,0.001,SA,2011.0727802275815,14,14,2.7764790058135986
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,1.9908640384674072
40,6,0.001,SA,2037.840902120549,15,15,2.25339412689209
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.1823203563690186
40,6,0.001,SA,2011.0727802275815,14,14,2.1169192790985107
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.9929568767547607
40,6,0.001,SA,2016.5311434137666,15,15,2.6322145462036133
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.2477059364318848
40,6,0.001,SA,2011.0727802275815,14,14,2.4695332050323486
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.0655715465545654
40,6,0.001,SA,2025.2236213985366,15,15,2.8333113193511963
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.681173086166382
40,6,0.001,SA,2033.0610474829414,15,15,2.2318544387817383
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.0643131732940674
40,6,0.001,SA,2011.0727802275815,14,14,2.114616870880127
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.0581092834472656
40,6,0.001,SA,2038.0211503374353,15,15,3.0221152305603027
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.2019057273864746
40,6,0.001,SA,2025.0949065107043,15,15,2.195246458053589
40,6,0.001,Adaptive SA,2011.0727802275815,14,14,2.032255172729492
40,7,0.001,Greedy,1857.5155845559796,13,13,0.0035271644592285156
40,7,0.001,SA,1947.111991516689,15,15,2.150376319885254
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,2.16581654548645
40,7,0.001,SA,1951.8331217443688,16,16,3.1678407192230225
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,2.113262891769409
40,7,0.001,SA,1949.157495966392,15,15,2.1985700130462646
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,1.9650583267211914
40,7,0.001,SA,1940.586268532752,15,15,2.131056785583496
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,2.392662286758423
40,7,0.001,SA,1915.4315385342845,16,16,2.944713830947876
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,2.024590492248535
40,7,0.001,SA,1932.4511679217335,15,15,2.095794677734375
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,2.0486631393432617
40,7,0.001,SA,1947.111991516689,15,15,2.1786162853240967
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,2.749234914779663
40,7,0.001,SA,1904.353261640371,14,14,2.5631799697875977
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,2.058941602706909
40,7,0.001,SA,1949.157495966392,15,15,2.3037242889404297
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,2.066399335861206
40,7,0.001,SA,1949.157495966392,15,15,2.2094428539276123
40,7,0.001,Adaptive SA,1857.5155845559798,13,13,3.000427722930908
40,8,0.001,Greedy,1758.6036387787783,14,14,0.003631114959716797
40,8,0.001,SA,1758.6036387787783,14,14,2.098133087158203
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.010484218597412
40,8,0.001,SA,1816.2544598321128,16,16,2.151571035385132
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.0358176231384277
40,8,0.001,SA,1794.9242991226638,15,15,2.3871142864227295
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.799074411392212
40,8,0.001,SA,1797.823891984941,15,15,2.1193456649780273
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.008920669555664
40,8,0.001,SA,1758.6036387787783,14,14,2.1201353073120117
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.081005334854126
40,8,0.001,SA,1795.4165067453869,15,15,2.888050079345703
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.626073122024536
40,8,0.001,SA,1791.7443987973722,15,15,2.132195472717285
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.0899527072906494
40,8,0.001,SA,1792.6594370019018,15,15,2.3387579917907715
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.0333993434906006
40,8,0.001,SA,1786.796996772092,15,15,3.0593292713165283
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.231231451034546
40,8,0.001,SA,1797.823891984941,15,15,2.314069986343384
40,8,0.001,Adaptive SA,1758.6036387787783,14,14,2.0741424560546875
40,9,0.001,Greedy,1797.3895007985852,13,13,0.0034177303314208984
40,9,0.001,SA,1839.2934533814944,15,15,2.2358953952789307
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.4029932022094727
40,9,0.001,SA,1846.7302284276059,15,15,3.082463264465332
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.3908162117004395
40,9,0.001,SA,1849.1561778240466,15,15,2.487457752227783
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.116319179534912
40,9,0.001,SA,1828.1174091164942,14,14,2.6622674465179443
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.961422920227051
40,9,0.001,SA,1862.0965024714221,15,15,2.249159097671509
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.3574061393737793
40,9,0.001,SA,1850.6772781571308,16,16,2.3427958488464355
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.3412842750549316
40,9,0.001,SA,1838.0020188170563,15,15,3.1189990043640137
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.312058210372925
40,9,0.001,SA,1822.9604288373666,14,14,2.478083372116089
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.143697738647461
40,9,0.001,SA,1829.408843680932,14,14,2.1847105026245117
40,9,0.001,Adaptive SA,1803.8602608831452,14,14,2.4443414211273193
40,9,0.001,SA,1836.4902566295723,15,15,2.933349370956421
40,9,0.001,Adaptive SA,1797.3895007985852,13,13,2.0464704036712646
40,10,0.001,Greedy,1987.2024305702678,15,15,0.003348112106323242
40,10,0.001,SA,1987.2024305702678,15,15,2.180494785308838
40,10,0.001,Adaptive SA,1987.2024305702678,15,15,2.0581183433532715
40,10,0.001,SA,1987.2024305702678,15,15,2.185617208480835
40,10,0.001,Adaptive SA,1987.2024305702678,15,15,3.073323965072632
40,10,0.001,SA,1987.2024305702678,15,15,2.5217292308807373
40,10,0.001,Adaptive SA,1987.2024305702678,15,15,2.0529696941375732
40,10,0.001,SA,1987.2024305702678,15,15,2.152674913406372
40,10,0.001,Adaptive SA,1987.2024305702678,15,15,2.037024974822998
40,10,0.001,SA,1987.2024305702678,15,15,2.3236958980560303
40,10,0.001,Adaptive SA,1987.2024305702678,15,15,2.9671082496643066
40,10,0.001,SA,1987.2024305702678,15,15,2.150442123413086
40,10,0.001,Adaptive SA,1987.2024305702678,15,15,2.1906991004943848
40,10,0.001,SA,1987.2024305702678,15,15,2.224152088165283
